微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5121064707555914,P8PZkvHDA,美爾塞蒂絲,2025-01-10 00:33:54,今天為前總統卡特舉行國葬，克林頓夫婦、小布希夫婦、奧斑馬、川普夫婦都出席了儀式。  大麥克（Michelle Obama）沒有出席，說她還在夏威夷渡假。  第一個視頻可以看到Mike Pence，他坐在克林頓的副總統高爾旁邊，前副總統們坐在后一排。  媒體說這是川普與Mike Pence四年來第一次握手，兩人的助手證實 ...全文,5,2,28,美国,美国,N/A,愿與你們分享並且一起關注世界巨變，歡迎志道同合的朋友留下你的足跡！且行且珍惜！,299,9.9万,女,https://weibo.com/u/7579541456,https://m.weibo.cn/detail/P8PZkvHDA,P8PZkvHDA
5121051316456703,P8PDJr5Gn,大弟子Leo,2025-01-09 23:40:41,吉米卡特葬礼，历任总统出席  入席后奥巴马和特朗普一直在聊，感觉两人关系还不错 大弟子Leo的微博视频 ,32,37,118,中国,安徽,蚌埠,深红爱国青年；专注高清图片和视频,6,42.3万,男,https://weibo.com/u/5540020591,https://m.weibo.cn/detail/P8PDJr5Gn,P8PDJr5Gn
5121109122613956,P8R8YaY0A,裴建新围脖,2025-01-10 03:30:23,#特朗普要求加州州长就山火失控辞职#据说好多消防器材都捐给乌克兰了，这时候，喜剧演员什么心情？ ,0,0,1,中国,黑龙江,哈尔滨,读点杂书，喜欢骑行，品茗小酌，我之所爱。,766,11.8万,男,https://weibo.com/u/1266902462,https://m.weibo.cn/detail/P8R8YaY0A,P8R8YaY0A
5120930387330859,P8MuGuL5F,侠客岛,2025-01-09 15:40:09,【回应特朗普 ，#墨总统提出将北美洲改名为墨西哥美洲#】美国当选总统特朗普7日在记者会上提议，将墨西哥湾更名为“美国湾”。据路透社等媒体报道，墨西哥总统辛鲍姆8日就特朗普上述言论作出回应，提出将包括美国在内的“北美洲”更名为“墨西哥美洲”。#墨总统回应特朗普墨西哥湾改名提议#  路透社称 ...全文,5,31,105,中国,北京,北京,但凭侠者仁心，拆解时政迷局。,264,1015.5万,男,https://weibo.com/u/5476386628,https://m.weibo.cn/detail/P8MuGuL5F,P8MuGuL5F
5120937911124230,P8MGP4IsK,地瓜熊老六,2025-01-09 16:10:02,大家发现没有，特朗普做了总统以后，特朗普要吞并加拿大，要吞并格陵兰岛，也没有人跳出来说破坏营商环境了，也没有人说破坏美加关系了，也没有人说破坏美丹关系了，也没有人说人心惶惶资本跑跑了。 ,176,193,2750,中国,辽宁,大连,非著名漫画家,4242,666.8万,男,https://weibo.com/u/3939426052,https://m.weibo.cn/detail/P8MGP4IsK,P8MGP4IsK
5121106675762146,P8R51oaZQ,白夜菌Dream,2025-01-10 03:20:40,🔻美国媒体的宣传方向已经魔怔了，既然加州山火救不了，开始换经典打法了，图1是报道消防员救狗，图2是报道消防员救国旗。 #特朗普要求加州州长就山火失控辞职# ,1,2,6,中国,广东,茂名,互联网科技，数据可视化，吃瓜分享。,1021,24.3万,男,https://weibo.com/u/7051157562,https://m.weibo.cn/detail/P8R51oaZQ,P8R51oaZQ
5121106628051695,P8R4WxMC3,正直的磊哥,2025-01-10 03:20:28,美国消防队都如此奢华高端，人家用女士包包来装水救火，这包包一定是爱马仕的吧~~ 现在洛杉矶都快烧穿了，而懂王还在借此搞党争呢#特朗普要求加州州长就山火失控辞职# 正直的磊哥的微博视频 ,2,2,8,加拿大,加拿大,N/A,超气人博主磊哥 油管自干五扛旗 资本市场风控专家 殖人克星,1493,63.3万,男,https://weibo.com/u/1771474495,https://m.weibo.cn/detail/P8R4WxMC3,P8R4WxMC3
5121106597380246,P8R4TuXWe,甄子丹Chi-tan,2025-01-10 03:20:21,特朗普疯了，居然说：“把加拿大并入美国”，哎呀，需要进医院救治精神分裂症💛💊 ,0,0,0,中国,山西,太原,我喜歡心靈安宁。🌺🌺😎😍❤️🌎,8872,42,女,https://weibo.com/u/7788441589,https://m.weibo.cn/detail/P8R4TuXWe,P8R4TuXWe
5121106419647150,P8R4BEtFc,萌音新视界,2025-01-10 03:19:38,美国当选总统唐纳德· J·特朗普在今天的吉米·卡特总统葬礼上与前副总统迈克·彭斯握手。 （路透社/布伦丹·麦克德米德）#海外新鲜事##地球大棋局# ,0,0,1,中国,河北,邯郸,一切尊重我的，我将尊重你,1512,19.1万,男,https://weibo.com/u/5374609030,https://m.weibo.cn/detail/P8R4BEtFc,P8R4BEtFc
5121038049872196,P8PikFqcY,因蓝郁梦,2025-01-09 22:47:58,#特朗普再发美版新地图# 特朗普说想要去掉“美加边境线” 不过加拿大和美国不是一直穿一条裤子吗，突然想要吞并加拿大是怎么回事 ,5,32,121,中国,重庆,重庆,寻求爱到处流浪的孤独英雄,1758,2.3万,女,https://weibo.com/u/7915011405,https://m.weibo.cn/detail/P8PikFqcY,P8PikFqcY
5121105004855981,P8R2kkngh,戈洛夫杨,2025-01-10 03:14:01,🛰️ 加州山火前后卫星影像全对比   #美国洛杉矶山火最新消息##特朗普要求加州州长就山火失控辞职# 戈洛夫杨的微博视频 ,0,0,2,中国,江苏,连云港,深度报道俄乌/巴以/缅北局势消息  ★ 爱国爱党爱和平,263,89.4万,男,https://weibo.com/u/5671943232,https://m.weibo.cn/detail/P8R2kkngh,P8R2kkngh
